pct,reads,sample,tax_id,tax_name
1.19E-06,33,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,33959,Lactobacillus johnsonii
1.15E-06,32,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2282310,Leclercia sp. W6
1.15E-06,32,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2054914,Pseudomonas sp. 02C 26
1.15E-06,32,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,9606,Homo sapiens
1.12E-06,31,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,61652,Serratia rubidaea
1.12E-06,31,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,584,Proteus mirabilis
1.12E-06,31,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,554,Pectobacterium carotovorum
1.12E-06,31,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1028989,Pseudomonas sp. StFLB209
1.12E-06,31,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1496,Clostridioides difficile
1.08E-06,30,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,200451,Pseudomonas poae
1.04E-06,29,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1563222,Citrobacter pasteurii
1.04E-06,29,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1349,Streptococcus uberis
1.04E-06,29,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1579,Lactobacillus acidophilus
1.01E-06,28,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,271420,Pseudomonas xanthomarina
1.01E-06,28,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,216142,Pseudomonas rhizosphaerae
1.01E-06,28,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2049589,Pseudomonas sp. HLS-6
9.72E-07,27,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,70258,Staphylococcus piscifermentans
9.72E-07,27,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,33040,Streptococcus milleri
9.36E-07,26,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2487150,Metakosakonia sp. MRY16-398
9.36E-07,26,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1486991,Candidatus Sodalis pierantonius
9.36E-07,26,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,35806,Rhodovulum sulfidophilum
9.36E-07,26,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,489,Neisseria polysaccharea
9.36E-07,26,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,28037,Streptococcus mitis
9.00E-07,25,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1920110,Citrobacter sp. CFNIH10
9.00E-07,25,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,36746,Pseudomonas cichorii
9.00E-07,25,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,237609,Pseudomonas alkylphenolica
9.00E-07,25,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1348,Streptococcus parauberis
9.00E-07,25,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,43675,Rothia mucilaginosa
8.64E-07,24,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1199245,secondary endosymbiont of Ctenarytaina eucalypti
8.64E-07,24,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,200450,Pseudomonas trivialis
8.64E-07,24,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,150055,Streptococcus lutetiensis
8.64E-07,24,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,361101,Streptococcus pseudoporcinus
8.64E-07,24,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,759620,Weissella ceti
8.28E-07,23,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2077149,Citrobacter freundii complex sp. CFNIH9
8.28E-07,23,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2518644,Pseudomonas sp. SNU WT1
8.28E-07,23,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1434072,Pseudomonas salegens
8.28E-07,23,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,170573,Staphylococcus pettenkoferi
8.28E-07,23,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1296,Staphylococcus sciuri
8.28E-07,23,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,76853,Solibacillus silvestris
8.28E-07,23,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1814128,Streptococcus halotolerans
8.28E-07,23,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1316414,Enterococcus sp. HSIEG1
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1499686,Pseudomonas saudiphocaensis
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1404,Bacillus megaterium
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2093834,Bacillus sp. ZY-1-1
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1326,Streptococcus acidominimus
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1346,Streptococcus iniae
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1584,Lactobacillus delbrueckii
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,111015,Actinomyces radicidentis
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,81459,Entomoplasma melaleucae
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,445516,Staphylococcus phage tp310-2
7.92E-07,22,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1505026,Staphylococcus phage 3MRA
7.56E-07,21,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,351671,Xenorhabdus doucetiae
7.56E-07,21,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1821960,Edwardsiella anguillarum
7.56E-07,21,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,47878,Pseudomonas azotoformans
7.56E-07,21,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1827300,Pseudomonas sp. MYb193
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,301,Pseudomonas oleovorans
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,487184,Pseudomonas xinjiangensis
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,46677,Pseudomonas agarici
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2505979,Pseudomonas sp. 11K1
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2560053,Paracoccus sp. 2251
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1849491,Auricoccus indicus
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,407035,Salinicoccus halodurans
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,155322,Bacillus toyonensis
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,86664,Bacillus flexus
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,33940,Geobacillus thermodenitrificans
7.20E-07,20,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,182710,Oceanobacillus iheyensis
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2077136,Enterobacter cloacae complex sp. FDA-CDC-AR_0164
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,47884,Pseudomonas taetrolens
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1736226,Pseudomonas sp. Leaf58
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2213057,Pseudomonas sp. R2A2
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1649877,Pseudomonas sp. CCOS 191
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,143813,Pseudomonas sp. LAB-08
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1920107,Aeromonas sp. ASNIH7
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2065379,Paracoccus sp. CBA4604
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1406,Paenibacillus polymyxa
6.84E-07,19,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1624,Lactobacillus salivarius
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2172103,Limnobaculum parvum
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2479392,Pseudomonas sp. LTJR-52
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,395598,Pseudomonas reinekei
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,654,Aeromonas veronii
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,133924,Leisingera methylohalidivorans
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1229727,Salipiger profundus
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,373067,Staphylococcus sp. 693-2
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1294,Staphylococcus muscae
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,33932,Bacillus cohnii
6.48E-07,18,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2751,Carnobacterium maltaromaticum
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1778263,Candidatus Hoaglandella endobia
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,47879,Pseudomonas corrugata
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,163011,Pseudomonas lini
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1853130,Pseudomonas silesiensis
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1785128,Acinetobacter lactucae
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,670,Vibrio parahaemolyticus
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1061,Rhodobacter capsulatus
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1075,Rhodobacter blasticus
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,221822,Phaeobacter inhibens
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,29384,Staphylococcus kloosii
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,643214,Staphylococcus stepanovicii
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1329,Streptococcus canis
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1340,Streptococcus porcinus
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,109790,Lactobacillus jensenii
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,29341,Clostridium argentinense
6.12E-07,17,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,388413,Algoriphagus machipongonensis
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2077148,Citrobacter freundii complex sp. CFNIH4
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1703250,Citrobacter sp. CRE-46
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,592316,Pantoea sp. At-9b
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,930166,Pseudomonas brassicacearum
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,321662,Pseudomonas moraviensis
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1283291,Pseudomonas sp. URMO17WK12:I11
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1148509,Pseudomonas prosekii
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1148157,Acinetobacter oleivorans
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1319,Streptococcus sp. 'group B'
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,315405,Streptococcus gallolyticus
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1587,Lactobacillus helveticus
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1354,Enterococcus hirae
5.76E-07,16,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1521,Ruminiclostridium cellulolyticum
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,29486,Yersinia ruckeri
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,29484,Yersinia frederiksenii
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2218628,Photorhabdus laumondii
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,183795,Pseudomonas mediterranea
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,46679,Pseudomonas mucidolens
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1274359,Pseudomonas sihuiensis
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,191390,Pseudomonas palleroniana
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,515393,Pseudomonas yamanorum
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,219572,Pseudomonas antarctica
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,39765,Hydrogenovibrio crunogenus
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,28450,Burkholderia pseudomallei
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1844971,Curvibacter sp. AEP1-3
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1390,Bacillus amyloliquefaciens
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1398,Bacillus coagulans
5.40E-07,15,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,400065,Streptococcus merionis
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1972757,Klebsiella sp. PO552
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1827481,Enterobacter sp. ODB01
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1778540,Dickeya fangzhongdai
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,703,Plesiomonas shigelloides
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,198618,Pseudomonas umsongensis
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1881017,Pseudomonas sp. 7SR1
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,658644,Pseudomonas sp. R5-89-07
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,52133,Acinetobacter venetianus
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,672,Vibrio vulnificus
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,483,Neisseria cinerea
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,658666,Bacillus bombysepticus
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,561879,Bacillus safensis
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,37482,Laceyella sacchari
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1343,Streptococcus vestibularis
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2173853,Streptococcus sp. Z15
5.04E-07,14,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1303,Streptococcus oralis
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2500132,Enterobacter sp. N18-03635
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,588,Providencia stuartii
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,82983,Obesumbacterium proteus
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,101564,Pseudomonas alcaliphila
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1636607,Aeromonas sp. ASNIH2
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,89184,Ruegeria pomeroyi
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,155085,Staphylococcus lutrae
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,678601,Staphylococcus sp. CDC3
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,293387,Bacillus altitudinis
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1888195,Streptococcus himalayensis
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2036206,Aerococcaceae bacterium ZY16052
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1216932,Clostridium bornimense
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,671223,Propionibacterium sp. oral taxon 193
4.68E-07,13,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2047,Rothia dentocariosa
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1934254,Klebsiella sp. M5al
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2026240,Klebsiella quasivariicola
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,618,Serratia odorifera
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,633,Yersinia pseudotuberculosis
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1259844,Pseudomonas sp. FGI182
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,85404,Mannheimia varigena
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1850250,Rhodobacter sp. LPB0142
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2500532,Paracoccus sp. Arc7-R13
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,195105,Haematobacter massiliensis
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2496837,Brevibacillus sp. SCSIO 07484
4.32E-07,12,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1811193,Streptococcus pantholopis
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1560339,Enterobacter sp. E20
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1868135,Enterobacter sp. HK169
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1977566,Enterobacter sp. Crenshaw
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,51229,Wigglesworthia glossinidia
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2054919,Pseudomonas sp. S09G 359
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2073078,Pseudomonas sp. DTU12.3
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2494374,Tabrizicola sp. K13M18
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,53344,Staphylococcus delphini
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1642,Listeria innocua
3.96E-07,11,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,52771,Actinomyces howellii
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2015795,Klebsiella sp. LY
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1778262,Candidatus Doolittlea endobia
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,53336,Tatumella citrea
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,638,Arsenophonus nasoniae
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,129817,Pseudomonas brenneri
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,75612,Pseudomonas mandelii
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2219057,Pseudomonas sp. LG1E9
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1981174,Pseudomonas sp. M30-35
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,86265,Pseudomonas thivervalensis
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,702115,Pseudomonas arsenicoxydans
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2083054,Pseudomonas sp. LG1D9
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,472181,Pseudomonas sabulinigri
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1628086,Pseudomonas kribbensis
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2005388,Pseudomonas sp. RU47
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,644,Aeromonas hydrophila
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,465721,Steroidobacter denitrificans
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1409,Bacillus sp. (in: Bacteria)
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1471761,Novibacillus thermophilus
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,137591,Weissella cibaria
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1509,Clostridium sporogenes
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2560010,Actinomyces sp. dk561
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1656,Actinomyces viscosus
3.60E-07,10,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,376219,Arthrospira sp. PCC 8005
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,168169,Candidatus Ishikawaella capsulata
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1878942,Candidatus Fukatsuia symbiotica
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1235990,Candidatus Pantoea carbekii
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,204038,Dickeya dadantii
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1905730,Pectobacterium parmentieri
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,33069,Pseudomonas viridiflava
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,95300,Pseudomonas vancouverensis
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1500687,Pseudomonas sp. St29
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2083055,Pseudomonas sp. LH1G9
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,186490,Candidatus Baumannia cicadellinicola
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,311180,Yangia pacifica
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2033435,Rhodobacteraceae bacterium QY30
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,96942,Vitreoscilla sp. C1
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1281,Staphylococcus carnosus
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1402,Bacillus licheniformis
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1917441,Streptococcus ruminantium
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2382163,Streptococcus sp. JS71
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1750,Pseudopropionibacterium propionicum
3.24E-07,9,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1851395,Actinomyces sp. Chiba101
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1505596,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1070130,Candidatus Gullanella endobia
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,472834,Candidatus Purcelliella pentastirinorum
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,470934,Pantoea vagans
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,9,Buchnera aphidicola
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,204042,Dickeya zeae
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,556,Dickeya chrysanthemi
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1239307,Sodalis praecaptivus
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,76760,Pseudomonas rhodesiae
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,75588,Pseudomonas libanensis
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,253237,Pseudomonas sp. phDV1
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1611770,Pseudomonas sp. MRSN12121
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,40324,Stenotrophomonas maltophilia
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,326522,Neisseria animaloris
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2049935,Bacillus sp. Lzh-5
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2080759,Bacillus sp. DU-106
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,132920,Exiguobacterium antarcticum
2.88E-07,8,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1318,Streptococcus parasanguinis
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,138072,Candidatus Hamiltonella defensa
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,1920116,Leclercia sp. LSNIH3
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,34038,Rahnella aquatilis
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,2575375,Pantoea sp. SO10
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,628,Xenorhabdus nematophila
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,63612,Sodalis glossinidius
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,29442,Pseudomonas tolaasii
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,78327,Pseudomonas mosselii
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,296,Pseudomonas fragi
2.52E-07,7,IonXpress_029_PR-CARTMAN-77_staggered.fasta.report,50340,Pseudomonas fuscovaginae
