abundance,pct,reads,sample,tax_name
3.40E-08,4.21E-06,9,Patient2,Myroides odoratimimus
0,5.62E-06,12,Patient2,Solibacillus silvestris
1.32E-07,1.17E-05,25,Patient2,Streptococcus constellatus
0,9.37E-07,2,Patient2,Helicobacter typhlonius
0,9.37E-07,2,Patient2,Wolbachia endosymbiont of Drosophila simulans
0,6.04E-05,129,Patient2,Parascardovia denticolens
0,1.03E-05,22,Patient2,Scardovia inopinata
6.53E-23,0.000124557,266,Patient2,Pseudomonas mosselii
0,3.42E-05,73,Patient2,Mycobacterium canettii
6.78E-30,0.000131581,281,Patient2,Asticcacaulis excentricus
0,1.40E-05,30,Patient2,Desulfosporosinus meridiei
1.66E-08,6.04E-05,129,Patient2,Chitinophaga pinensis
0,3.75E-05,80,Patient2,Denitrobacterium detoxificans
0,1.40E-05,30,Patient2,Bacillus clausii
0,1.08E-05,23,Patient2,Bacillus pseudofirmus
0,1.36E-05,29,Patient2,Erwinia pyrifoliae
0,4.68E-07,1,Patient2,Equid herpesvirus 3
0,0.00015593,333,Patient2,Thioflavicoccus mobilis
0,0.000349789,747,Patient2,Haliangium ochraceum
1.51E-08,0.000232724,497,Patient2,Herbaspirillum rubrisubalbicans
0,2.81E-06,6,Patient2,Wolbachia endosymbiont of Brugia malayi
0,2.34E-05,50,Patient2,Aliivibrio wodanis
0,1.31E-05,28,Patient2,Moritella viscosa
9.79E-08,0.000344638,736,Patient2,Delftia acidovorans
3.02E-15,0.000418623,894,Patient2,Acidovorax avenae
3.55E-08,0.000396615,847,Patient2,Acidovorax citrulli
0,8.90E-06,19,Patient2,Treponema brennaborense
0,9.74E-05,208,Patient2,Hyphomonas neptunium
0,2.43E-05,52,Patient2,Thermanaerovibrio acidaminovorans
0,1.40E-06,3,Patient2,Aminobacterium colombiense
3.75E-08,0.000220081,470,Patient2,Frateuria aurantia
0,3.75E-06,8,Patient2,Picrophilus torridus
7.10E-07,0.000682252,1457,Patient2,Cupriavidus gilardii
0,2.43E-05,52,Patient2,Pseudanabaena sp. PCC 7367
1.25E-31,1.12E-05,24,Patient2,Obesumbacterium proteus
0,8.90E-06,19,Patient2,Pragia fontium
1.08E-07,4.87E-05,104,Patient2,Serratia plymuthica
0,6.56E-06,14,Patient2,Methanocaldococcus fervens
5.14E-08,0.000219145,468,Patient2,Mycobacterium immunogenum
0,0.000228978,489,Patient2,Aminobacter aminovorans
0,2.86E-05,61,Patient2,gamma proteobacterium HdN1
0,0.000194795,416,Patient2,Myxococcus stipitatus
0,2.81E-06,6,Patient2,Parachlamydia acanthamoebae
0,4.68E-07,1,Patient2,Chlamydia psittaci
0,4.68E-07,1,Patient2,Chlamydia abortus
0,1.40E-06,3,Patient2,Chlamydia felis
0,1.40E-06,3,Patient2,Chlamydia caviae
0,9.37E-07,2,Patient2,Chlamydia pneumoniae
0,2.81E-06,6,Patient2,Chlamydia muridarum
0,1.78E-05,38,Patient2,Simkania negevensis
6.82E-07,0.000167637,358,Patient2,Stenotrophomonas nitritireducens
6.33E-07,0.000176065,376,Patient2,Leclercia adecarboxylata
0,4.21E-06,9,Patient2,Methanobrevibacter ruminantium
0,1.40E-06,3,Patient2,Methanocorpusculum labreanum
0,1.45E-05,31,Patient2,Methanoculleus bourgensis
0,8.43E-06,18,Patient2,Clostridium aceticum
0,1.87E-06,4,Patient2,Clostridium autoethanogenum
0,1.50E-05,32,Patient2,[Clostridium] saccharolyticum
0,4.12E-05,88,Patient2,Slackia heliotrinireducens
2.09E-08,0.000110041,235,Patient2,Eggerthella lenta
0,0.000201351,430,Patient2,Magnetospirillum magneticum
0,6.09E-06,13,Patient2,Cryptobacterium curtum
8.26E-07,0.000493076,1053,Patient2,Microbacterium chocolatum
0,2.81E-06,6,Patient2,Brachyspira intermedia
0,2.81E-06,6,Patient2,Brachyspira murdochii
0,7.02E-06,15,Patient2,Hippea maritima
1.53E-18,0.000577363,1233,Patient2,Lysobacter antibioticus
0,1.40E-06,3,Patient2,Synechococcus sp. WH 8102
0,1.40E-06,3,Patient2,Salmon pancreas disease virus
0,2.62E-05,56,Patient2,Taylorella asinigenitalis
2.01E-06,0.000958057,2046,Patient2,Gordonia polyisoprenivorans
0,3.75E-06,8,Patient2,Staphylothermus hellenicus
4.93E-08,0.000715031,1527,Patient2,Beutenbergia cavernae
0,9.83E-06,21,Patient2,Desulfotalea psychrophila
7.78E-07,0.00561676,11995,Patient2,Pseudarthrobacter chlorophenolicus
1.38E-07,2.25E-05,48,Patient2,Mannheimia varigena
5.83E-06,0.001342497,2867,Patient2,Thauera sp. MZ1T
0,1.78E-05,38,Patient2,[Bacillus] selenitireducens
6.63E-08,0.000938858,2005,Patient2,Achromobacter xylosoxidans
0,5.15E-06,11,Patient2,Bartonella tribocorum
0,1.36E-05,29,Patient2,Thermacetogenium phaeum
0,9.37E-07,2,Patient2,Chlamydia pecorum
0,1.40E-06,3,Patient2,endosymbiont of Acanthamoeba sp. UWC8
0,7.49E-06,16,Patient2,Syntrophothermus lipocalidus
0,2.58E-05,55,Patient2,Saccharophagus degradans
0,4.21E-06,9,Patient2,Methanoculleus sp. MAB1
0,1.40E-06,3,Patient2,Mycoplasma dispar
0,5.15E-06,11,Patient2,Bacillus weihenstephanensis
0,1.26E-05,27,Patient2,Bacillus halodurans
0,1.59E-05,34,Patient2,Aerococcus christensenii
1.06E-07,0.000829754,1772,Patient2,Burkholderia multivorans
0,1.17E-05,25,Patient2,Treponema primitia
0,0.000371329,793,Patient2,Caulobacter segnis
0,1.40E-06,3,Patient2,Mycobacterium phage TM4
0,0.000156867,335,Patient2,Corynebacterium terpenotabidum
0,0.000214931,459,Patient2,Ruegeria pomeroyi
0,6.56E-06,14,Patient2,Candidatus Paracaedibacter acanthamoebae
0,2.39E-05,51,Patient2,Asaia bogorensis
0,4.68E-06,10,Patient2,Thioalkalimicrobium aerophilum
1.62E-07,2.81E-06,6,Patient2,[Brevibacterium] flavum
0,0.000117065,250,Patient2,Ketogulonicigenium vulgare
7.74E-24,0.000119874,256,Patient2,Pandoraea apista
5.08E-44,0.000144224,308,Patient2,Pandoraea norimbergensis
9.20E-08,0.000249113,532,Patient2,Pandoraea pnomenusa
0,0.00017747,379,Patient2,Pandoraea pulmonicola
1.35E-08,0.000121279,259,Patient2,Pandoraea sputorum
0,4.21E-05,90,Patient2,Edwardsiella hoshinae
0,9.83E-06,21,Patient2,Fervidobacterium pennivorans
0,1.87E-06,4,Patient2,Thermotoga naphthophila
1.02E-07,3.56E-05,76,Patient2,Shewanella sp. ANA-3
2.70E-07,0.001760652,3760,Patient2,Ramlibacter tataouinensis
0,8.10E-05,173,Patient2,Dyadobacter fermentans
6.76E-18,0.000212121,453,Patient2,Bordetella petrii
1.48E-13,0.000263161,562,Patient2,Burkholderia stabilis
2.44E-07,0.000787611,1682,Patient2,Burkholderia cenocepacia
2.02E-07,3.18E-05,68,Patient2,Legionella fallonii
3.65E-08,0.000277209,592,Patient2,Flavobacterium psychrophilum
0,2.15E-05,46,Patient2,Halobacteriovorax marinus
0,1.40E-06,3,Patient2,Ferroplasma acidarmanus
0,4.21E-06,9,Patient2,Anaerobaculum mobile
0,2.81E-06,6,Patient2,Lactobacillus mucosae
0,5.62E-06,12,Patient2,Bacillus sp. OxB-1
0,7.49E-06,16,Patient2,Calothrix sp. PCC 7507
0,4.21E-06,9,Patient2,Onion yellows phytoplasma
0,1.50E-05,32,Patient2,Chloroherpeton thalassium
0,4.68E-06,10,Patient2,Methanomethylovorans hollandica
0,3.04E-05,65,Patient2,Aequorivita sublithincola
0,4.68E-07,1,Patient2,Candidatus Blochmannia pennsylvanicus
1.04E-07,0.001681516,3591,Patient2,Burkholderia ubonensis
0,4.68E-07,1,Patient2,Thysanoplusia orichalcea nucleopolyhedrovirus
0,9.83E-06,21,Patient2,Stanieria cyanosphaera
0,2.81E-06,6,Patient2,Desulfotomaculum gibsoniae
1.02E-06,5.81E-05,124,Patient2,Streptococcus infantarius
0,6.56E-06,14,Patient2,Nostoc sp. PCC 7120
0,0.000922469,1970,Patient2,Saccharothrix espanaensis
1.13E-16,9.79E-05,209,Patient2,Rhodococcus pyridinivorans
9.38E-08,0.00042471,907,Patient2,Bordetella hinzii
2.16E-06,0.001042811,2227,Patient2,Ralstonia mannitolilytica
4.52E-07,0.001367315,2920,Patient2,Methylibium petroleiphilum
5.91E-28,0.000431734,922,Patient2,Frankia casuarinae
8.75E-08,0.000634958,1356,Patient2,Cupriavidus necator
0,0.000208843,446,Patient2,Ensifer adhaerens
0,0.00012362,264,Patient2,Thioalkalivibrio versutus
2.72E-07,0.000144692,309,Patient2,Acinetobacter nosocomialis
0,0.000195264,417,Patient2,Opitutus terrae
0,0.00012643,270,Patient2,Thioalkalivibrio paradoxus
9.10E-08,0.00013439,287,Patient2,Corynebacterium falsenii
0,1.87E-06,4,Patient2,Rickettsia monacensis
0,9.37E-07,2,Patient2,Thermococcus guaymasensis
0,8.76E-05,187,Patient2,Sinorhizobium medicae
0,6.09E-06,13,Patient2,Pelotomaculum thermopropionicum
1.34E-08,0.000627466,1340,Patient2,Mycobacterium vanbaalenii
0,8.43E-06,18,Patient2,Synechococcus sp. CC9605
4.07E-18,0.000471536,1007,Patient2,Actinomyces radicidentis
0,2.62E-05,56,Patient2,Muricauda ruestringensis
0,9.37E-07,2,Patient2,Leptolyngbya sp. PCC 7376
0,7.49E-06,16,Patient2,Sulfolobus tokodaii
0,9.83E-06,21,Patient2,Bathymodiolus septemdierum thioautotrophic gill symbiont
0,4.21E-06,9,Patient2,Geoglobus ahangari
0,2.81E-06,6,Patient2,Candidatus Carsonella ruddii
0,4.68E-07,1,Patient2,Lactococcus phage ul36
1.02E-08,0.000450933,963,Patient2,Bradyrhizobium sp. ORS 278
2.29E-16,0.000526791,1125,Patient2,Methylobacterium nodulans
5.13E-07,0.000402234,859,Patient2,Sphingopyxis alaskensis
0,5.15E-06,11,Patient2,Denitrovibrio acetiphilus
0,1.12E-05,24,Patient2,Oscillatoria acuminata
0,1.17E-05,25,Patient2,Aerococcus sanguinicola
3.79E-07,0.000289852,619,Patient2,Cupriavidus metallidurans
0,4.68E-07,1,Patient2,Pseudothermotoga thermarum
0,2.25E-05,48,Patient2,Syntrophobacter fumaroxidans
0,2.25E-05,48,Patient2,Marinomonas mediterranea
0,6.37E-05,136,Patient2,Roseiflexus castenholzii
1.73E-07,0.004260683,9099,Patient2,Pseudarthrobacter sulfonivorans
7.51E-08,0.000240685,514,Patient2,Pannonibacter phragmitetus
1.72E-08,0.00019901,425,Patient2,Bordetella trematum
5.41E-07,0.000525854,1123,Patient2,Stenotrophomonas acidaminiphila
0,1.40E-06,3,Patient2,Aerococcus urinaehominis
8.74E-08,1.31E-05,28,Patient2,Geobacillus subterraneus
0,4.68E-07,1,Patient2,Pseudocowpox virus
0,9.37E-07,2,Patient2,Bovine papular stomatitis virus
0,6.09E-06,13,Patient2,Carboxydothermus hydrogenoformans
0,0.001171583,2502,Patient2,Kineococcus radiotolerans
0,2.43E-05,52,Patient2,Desulfomicrobium orale
0,0.000300154,641,Patient2,Rhodococcus jostii
0,2.81E-06,6,Patient2,Exiguobacterium antarcticum
0,9.04E-05,193,Patient2,Caldilinea aerophila
0,8.43E-06,18,Patient2,Nitrosococcus halophilus
1.63E-08,0.000198542,424,Patient2,Leisingera methylohalidivorans
0,4.21E-05,90,Patient2,Olsenella uli
0,4.68E-07,1,Patient2,secondary endosymbiont of Heteropsylla cubana
9.08E-08,0.000184962,395,Patient2,Paraburkholderia fungorum
1.73E-17,0.000599371,1280,Patient2,Mycobacterium goodii
1.90E-08,0.001290052,2755,Patient2,Actinoplanes sp. SE50/110
0,1.50E-05,32,Patient2,Ureaplasma parvum
6.48E-08,0.00047856,1022,Patient2,Nocardia cyriacigeorgica
0,1.64E-05,35,Patient2,Idiomarina loihiensis
0,3.75E-06,8,Patient2,Bacillus endophyticus
0,1.87E-06,4,Patient2,Thermocrinis albus
8.20E-08,3.61E-05,77,Patient2,Leuconostoc kimchii
0,0.000125493,268,Patient2,Corynebacterium testudinoris
1.19E-07,4.92E-05,105,Patient2,Weissella cibaria
3.65E-07,0.002378284,5079,Patient2,Blastococcus saxobsidens
0,1.26E-05,27,Patient2,Helicobacter cetorum
2.13E-16,0.000827413,1767,Patient2,Isoptericola variabilis
0,2.81E-06,6,Patient2,Desulfitobacterium metallireducens
4.93E-07,1.59E-05,34,Patient2,Filifactor alocis
0,6.09E-06,13,Patient2,[Eubacterium] sulci
0,2.81E-06,6,Patient2,Methanothermobacter marburgensis
0,6.09E-05,130,Patient2,Rathayibacter toxicus
0,7.73E-05,165,Patient2,Thermosynechococcus elongatus
0,4.73E-05,101,Patient2,Halorhabdus utahensis
5.40E-07,0.000482774,1031,Patient2,Corynebacterium simulans
2.05E-08,8.24E-05,176,Patient2,Salinibacter ruber
0,0.000336678,719,Patient2,Streptomyces parvulus
1.23E-06,0.000531005,1134,Patient2,Azospira oryzae
0,9.37E-06,20,Patient2,Thioalkalimicrobium cyclicum
1.47E-05,0.001132717,2419,Patient2,Carnobacterium inhibens
0,0.00019901,425,Patient2,Paraburkholderia phymatum
0,6.09E-06,13,Patient2,Sulfuricurvum kujiense
0,4.68E-06,10,Patient2,Lactobacillus kunkeei
0,5.15E-06,11,Patient2,Marinitoga piezophila
7.29E-14,6.09E-06,13,Patient2,Streptococcus lutetiensis
0,9.83E-06,21,Patient2,Vibrio antiquarius
0,1.12E-05,24,Patient2,Treponema azotonutricium
2.05E-18,2.34E-06,5,Patient2,Pseudomonas phage B3
0,5.01E-05,107,Patient2,Pseudopedobacter saltans
0,2.58E-05,55,Patient2,Chloroflexus aggregans
0,2.34E-06,5,Patient2,Pseudoalteromonas issachenkonii
1.01E-08,0.000406448,868,Patient2,Burkholderia ambifaria
1.55E-08,5.20E-05,111,Patient2,Burkholderia dolosa
3.34E-06,0.000479965,1025,Patient2,Sphingomonas melonis
2.96E-07,0.000177002,378,Patient2,Corynebacterium efficiens
0,6.04E-05,129,Patient2,Kozakia baliensis
0,1.12E-05,24,Patient2,Nitrosomonas sp. AL212
3.32E-07,0.000289852,619,Patient2,Cellvibrio japonicus
0,2.81E-06,6,Patient2,Methanothermococcus okinawensis
8.63E-08,0.00029032,620,Patient2,Caulobacter vibrioides
0,1.78E-05,38,Patient2,Acaryochloris marina
1.85E-07,0.000324035,692,Patient2,Corynebacterium imitans
3.28E-08,2.58E-05,55,Patient2,[Mannheimia] succiniciproducens
0,0.000141414,302,Patient2,Pseudomonas parafulva
3.45E-19,0.000104422,223,Patient2,Pseudomonas cremoricolorata
2.67E-07,0.000330122,705,Patient2,Chromohalobacter salexigens
0,5.95E-05,127,Patient2,Hahella chejuensis
2.16E-07,0.00058064,1240,Patient2,Novosphingobium resinovorum
2.40E-08,0.000162954,348,Patient2,Bifidobacterium scardovii
0,0.000122684,262,Patient2,Cedecea neteri
1.35E-07,5.81E-05,124,Patient2,Enterobacter hormaechei
6.79E-07,0.001519499,3245,Patient2,Collimonas fungivorans
1.31E-45,0.000250987,536,Patient2,Roseibacterium elongatum
0,1.26E-05,27,Patient2,Paenibacillus terrae
0,9.37E-07,2,Patient2,Ignicoccus hospitalis
3.94E-18,5.24E-05,112,Patient2,Corynebacterium casei
0,0.000110509,236,Patient2,Acidihalobacter prosperus
4.37E-06,0.001162217,2482,Patient2,Sphingomonas wittichii
0,2.72E-05,58,Patient2,Paenibacillus borealis
0,3.75E-05,80,Patient2,Acidithiobacillus ferrivorans
1.99E-08,1.22E-05,26,Patient2,Planococcus antarcticus
0,2.15E-05,46,Patient2,Pseudoalteromonas phenolica
0,0.000319352,682,Patient2,Anaeromyxobacter dehalogenans
1.29E-06,0.00032263,689,Patient2,Corynebacterium kroppenstedtii
3.31E-08,0.00015593,333,Patient2,Corynebacterium camporealensis
1.13E-06,0.000324035,692,Patient2,Corynebacterium singulare
0,2.25E-05,48,Patient2,Paenibacillus naphthalenovorans
0,5.62E-06,12,Patient2,Thermococcus cleftensis
0,4.68E-07,1,Patient2,Wolbachia endosymbiont of Drosophila melanogaster
8.99E-09,0.00041675,890,Patient2,Streptomyces puniciscabiei
0,7.49E-06,16,Patient2,Blattabacterium punctulatus
2.79E-07,4.68E-07,1,Patient2,Mycobacterium sp. MCS
2.20E-07,0.000116596,249,Patient2,Mycobacterium sp. JLS
1.14E-68,2.43E-05,52,Patient2,Weissella koreensis
0,1.50E-05,32,Patient2,Synechococcus sp. WH 8109
0,2.15E-05,46,Patient2,Thermobaculum terrenum
0,5.62E-06,12,Patient2,Pseudoalteromonas translucida
0,6.56E-06,14,Patient2,Ilyobacter polytropus
0,2.01E-05,43,Patient2,Anaerolinea thermophila
0,7.02E-06,15,Patient2,uncultured Termite group 1 bacterium
0,9.37E-07,2,Patient2,Candidatus Ishikawaella capsulata
0,0.000129239,276,Patient2,Laribacter hongkongensis
1.48E-08,0.000365242,780,Patient2,Salinispora tropica
2.62E-08,0.000437822,935,Patient2,Salinispora arenicola
5.13E-08,0.000232256,496,Patient2,Corynebacterium aurimucosum
0,1.36E-05,29,Patient2,Clostridium saccharobutylicum
0,3.32E-05,71,Patient2,Paenibacillus stellifer
0,5.15E-06,11,Patient2,Methanosarcina lacustris
0,2.34E-06,5,Patient2,Mycoplasma cynos
2.32E-54,0.000340892,728,Patient2,Tistrella mobilis
0,3.75E-06,8,Patient2,Thermodesulfatator indicus
1.61E-07,6.42E-05,137,Patient2,Elizabethkingia miricola
0,1.40E-06,3,Patient2,Thermococcus sibiricus
0,4.68E-07,1,Patient2,Blueberry red ringspot virus
3.27E-08,0.000256137,547,Patient2,Gemmatimonas aurantiaca
0,1.87E-06,4,Patient2,Invertebrate iridescent virus 6
0,4.68E-07,1,Patient2,Pseudothermotoga lettingae
0,9.83E-06,21,Patient2,Leptospirillum ferriphilum
0,4.68E-07,1,Patient2,Sinorhizobium phage PBC5
8.95E-07,0.000996922,2129,Patient2,Alicycliphilus denitrificans
0,4.68E-07,1,Patient2,Cyprinid herpesvirus 3
7.34E-07,0.000367115,784,Patient2,Delftia tsuruhatensis
0,4.45E-05,95,Patient2,Desulfococcus oleovorans
0,9.97E-05,213,Patient2,Desulfovibrio aespoeensis
1.27E-07,9.60E-05,205,Patient2,Erwinia billingiae
3.87E-08,0.002490198,5318,Patient2,Kribbella flavida
0,1.22E-05,26,Patient2,Oceanobacillus iheyensis
0,3.75E-06,8,Patient2,Thermodesulfobium narugense
0,1.36E-05,29,Patient2,Thermoproteus uzoniensis
7.53E-09,0.000273463,584,Patient2,Corallococcus coralloides
0,0.000128303,274,Patient2,Desulfovibrio magneticus
0,7.49E-06,16,Patient2,Butyrivibrio hungatei
2.13E-22,2.72E-05,58,Patient2,Paludibacter propionicigenes
2.81E-16,0.00070707,1510,Patient2,Xylanimonas cellulosilytica
0,7.02E-05,150,Patient2,Marinithermus hydrothermalis
0,1.92E-05,41,Patient2,Candidatus Baumannia cicadellinicola
0,0.000184494,394,Patient2,Thioalkalivibrio nitratireducens
0,1.03E-05,22,Patient2,Sneathia amnii
0,0.000131581,281,Patient2,Oceanithermus profundus
0,0.000144692,309,Patient2,Methylocystis sp. SC2
0,5.62E-06,12,Patient2,Acidaminococcus intestini
1.03E-07,2.34E-05,50,Patient2,Pediococcus claussenii
0,3.23E-05,69,Patient2,Thalassolituus oleivorans
0,3.75E-06,8,Patient2,Thermococcus gammatolerans
0,7.49E-06,16,Patient2,Panine herpesvirus 2
0,2.86E-05,61,Patient2,Oleispira antarctica
0,3.42E-05,73,Patient2,Pedobacter cryoconitis
0,1.64E-05,35,Patient2,Paenibacillus graminis
0,1.59E-05,34,Patient2,Paenibacillus odorifer
2.62E-22,1.12E-05,24,Patient2,Mycobacterium sp. KMS
6.19E-07,0.00091966,1964,Patient2,Ralstonia insidiosa
0,3.23E-05,69,Patient2,Vibrio coralliilyticus
0,0.000472941,1010,Patient2,Rhodococcus aetherivorans
1.30E-08,0.000753896,1610,Patient2,Conexibacter woesei
3.28E-08,4.92E-05,105,Patient2,Fluviicola taffensis
0,0.000131112,280,Patient2,Corynebacterium atypicum
0,1.55E-05,33,Patient2,Shewanella denitrificans
0,4.68E-06,10,Patient2,Planococcus maritimus
8.23E-08,0.000281892,602,Patient2,Rhodoferax ferrireducens
0,9.37E-06,20,Patient2,Sulfurospirillum halorespirans
0,3.28E-06,7,Patient2,Bordetella virus BPP1
0,4.68E-07,1,Patient2,Synechococcus sp. PCC 8807
0,8.90E-06,19,Patient2,Synechococcus sp. PCC 6312
0,4.68E-07,1,Patient2,Synechococcus sp. PCC 7117
0,1.40E-06,3,Patient2,Thermococcus nautili
6.80E-08,0.002842797,6071,Patient2,Nocardioides sp. JS614
1.80E-08,0.001502173,3208,Patient2,Actinoplanes friuliensis
0,1.03E-05,22,Patient2,Deferribacter desulfuricans
4.33E-16,1.40E-06,3,Patient2,Streptococcus pasteurianus
6.51E-29,0.000328249,701,Patient2,Azoarcus sp. CIB
0,3.75E-06,8,Patient2,Candidatus Pelagibacter ubique
0,9.83E-06,21,Patient2,Anoxybacillus gonensis
9.59E-08,0.000295471,631,Patient2,Pseudomonas koreensis
0,0.000147033,314,Patient2,Methylocella silvestris
0,1.40E-06,3,Patient2,Caldisphaera lagunensis
2.70E-08,0.000138604,296,Patient2,Pseudomonas trivialis
4.46E-08,0.000117065,250,Patient2,Pseudomonas poae
0,1.64E-05,35,Patient2,Planococcus rifietoensis
0,3.28E-06,7,Patient2,Sulfurimonas autotrophica
0,6.56E-06,14,Patient2,Candidatus Blochmannia floridanus
0,6.13E-05,131,Patient2,Dickeya dadantii
0,5.15E-05,110,Patient2,Dickeya zeae
1.96E-07,0.000107699,230,Patient2,Herminiimonas arsenicoxydans
3.61E-07,0.000289384,618,Patient2,Novosphingobium pentaromativorans
0,2.81E-06,6,Patient2,Mycobacterium phage Che9c
0,1.40E-06,3,Patient2,Mycobacterium phage Rosebush
0,3.28E-06,7,Patient2,Sulfurovum lithotrophicum
0,4.07E-05,87,Patient2,Parvularcula bermudensis
8.07E-25,1.40E-06,3,Patient2,Enterobacter kobei
0,7.02E-06,15,Patient2,Alkaliphilus metalliredigens
2.38E-18,0.000486989,1040,Patient2,Amycolatopsis japonica
8.89E-08,0.000386313,825,Patient2,Carnobacterium sp. 17-4
4.12E-27,9.37E-06,20,Patient2,Escherichia albertii
0,2.81E-06,6,Patient2,Choristoneura fumiferana multiple nucleopolyhedrovirus
0,4.68E-07,1,Patient2,Acanthamoeba polyphaga mimivirus
0,1.40E-05,30,Patient2,Vibrio tasmaniensis
0,0.00043829,936,Patient2,Mycobacterium sp. JS623
0,1.69E-05,36,Patient2,Halomonas campaniensis
1.88E-07,7.35E-05,157,Patient2,Alistipes finegoldii
0,9.37E-06,20,Patient2,Treponema caldarium
0,1.40E-05,30,Patient2,Erwinia sp. Ejp617
7.38E-08,0.000219613,469,Patient2,Dinoroseobacter shibae
0,0.000146097,312,Patient2,Pseudomonas rhizosphaerae
1.22E-07,0.000429393,917,Patient2,Polaromonas naphthalenivorans
1.96E-08,0.000284701,608,Patient2,Stenotrophomonas rhizophila
3.28E-06,0.000427988,914,Patient2,Bifidobacterium longum
0,2.81E-06,6,Patient2,Spiroplasma culicicola
0,1.40E-06,3,Patient2,Spiroplasma diminutum
0,7.49E-06,16,Patient2,Spiroplasma helicoides
0,3.28E-06,7,Patient2,Spiroplasma sabaudiense
0,3.75E-06,8,Patient2,Spiroplasma syrphidicola
0,2.29E-05,49,Patient2,Clostridium carboxidivorans
4.02E-08,0.000117065,250,Patient2,Pseudomonas antarctica
0,4.31E-05,92,Patient2,Thalassospira xiamenensis
0,1.12E-05,24,Patient2,Treponema putidum
0,0.000106763,228,Patient2,Phaeobacter inhibens
0,4.21E-06,9,Patient2,Helicobacter sp. MIT 01-6242
0,9.79E-05,209,Patient2,Mycobacterium chimaera
1.45E-07,0.000292193,624,Patient2,Methylobacterium populi
0,4.68E-06,10,Patient2,Methanobrevibacter sp. AbM4
0,4.68E-05,100,Patient2,Geobacter bemidjiensis
2.99E-08,0.000318416,680,Patient2,Corynebacterium halotolerans
0,4.68E-07,1,Patient2,Aeromonas virus Aeh1
0,1.64E-05,35,Patient2,Thermovibrio ammonificans
0,3.75E-06,8,Patient2,Desulfurococcus fermentans
0,5.15E-06,11,Patient2,Methanobrevibacter millerae
3.19E-14,0.000970231,2072,Patient2,Dyella japonica
0,3.28E-05,70,Patient2,Belliella baltica
6.44E-06,0.001017057,2172,Patient2,Acidovorax sp. JS42
0,8.90E-06,19,Patient2,Desulfitobacterium dichloroeliminans
0,9.37E-07,2,Patient2,Kinetoplastibacterium blastocrithidii
0,3.75E-06,8,Patient2,Alteromonas stellipolaris
0,5.15E-06,11,Patient2,Candidatus Midichloria mitochondrii
0,3.75E-06,8,Patient2,Pseudoalteromonas sp. SM9913
1.42E-08,0.000130644,279,Patient2,Pseudomonas alkylphenolia
2.81E-08,4.45E-05,95,Patient2,Akkermansia muciniphila
0,4.68E-07,1,Patient2,Squirrelpox virus
0,1.17E-05,25,Patient2,Lactobacillus paracollinoides
2.29E-08,0.001098066,2345,Patient2,Pseudonocardia dioxanivorans
0,2.43E-05,52,Patient2,Rummeliibacillus stabekisii
0,8.43E-06,18,Patient2,Crinalium epipsammum
0,4.68E-07,1,Patient2,Burkholderia virus Bcep22
0,3.79E-05,81,Patient2,Acidilobus saccharovorans
0,4.68E-07,1,Patient2,Burkholderia phage BcepNazgul
4.46E-17,1.26E-05,27,Patient2,Klebsiella variicola
0,1.31E-05,28,Patient2,Nautilia profundicola
9.11E-14,4.50E-05,96,Patient2,Staphylococcus equorum
1.29E-08,5.62E-05,120,Patient2,Bacteroides cellulosilyticus
0,8.90E-06,19,Patient2,Thermococcus sp. AM4
5.01E-19,0.00021774,465,Patient2,Cupriavidus pinatubonensis
0,2.81E-06,6,Patient2,Cardinium endosymbiont of Encarsia pergandiella
0,5.62E-06,12,Patient2,Candidatus Blochmannia vafer
1.23E-08,5.24E-05,112,Patient2,Pseudomonas syringae group genomosp. 3
0,1.87E-06,4,Patient2,Phaeocystis globosa virus
0,3.32E-05,71,Patient2,Robiginitalea biformata
0,5.15E-05,110,Patient2,Microbulbifer thermotolerans
0,4.68E-07,1,Patient2,Pieris rapae granulovirus
0,2.81E-06,6,Patient2,Mahella australiensis
0,4.92E-05,105,Patient2,Paraburkholderia phenoliruptrix
0,4.54E-05,97,Patient2,Ethanoligenens harbinense
0,2.11E-05,45,Patient2,Owenweeksia hongkongensis
0,5.62E-06,12,Patient2,Fictibacillus arsenicus
1.78E-17,0.000114255,244,Patient2,Parvibaculum lavamentivorans
2.75E-07,0.00044625,953,Patient2,Glutamicibacter arilaitensis
5.96E-07,0.000295003,630,Patient2,Streptococcus pseudopneumoniae
1.00E-07,8.71E-05,186,Patient2,Corynebacterium resistens
0,3.32E-05,71,Patient2,Desulfatibacillum alkenivorans
4.77E-07,0.001768612,3777,Patient2,Dechloromonas aromatica
0,7.49E-06,16,Patient2,Campylobacter insulaenigrae
8.15E-06,0.002635827,5629,Patient2,Psychrobacter alimentarius
6.31E-08,6.32E-05,135,Patient2,Nitrosomonas sp. Is79A3
0,0.000190113,406,Patient2,Paraburkholderia phytofirmans
0,7.12E-05,152,Patient2,Mycobacterium liflandii
0,9.83E-06,21,Patient2,Kangiella koreensis
2.52E-08,0.000393337,840,Patient2,Lysobacter gummosus
0,2.58E-05,55,Patient2,Yersinia aleksiciae
0,1.12E-05,24,Patient2,Bacillus muralis
1.06E-08,3.00E-05,64,Patient2,Rhodopirellula baltica
4.75E-65,3.23E-05,69,Patient2,Methylovorus glucosotrophus
0,0.000115192,246,Patient2,Chelativorans sp. BNC1
