name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Streptomyces sp. CdTB01	1725411	species	10191567	1	1	0.0
Algibacter alginolytica	1736674	species	3994770	1	1	0.0
Burkholderia sp. Bp7605	1740163	species	5705688	1	1	0.0
Serratia sp. YD25	1759437	species	5117644	4	1	0.0
Thalassotalea sp. LPB0090	1763536	species	3861670	1	1	0.0
Paucibacter sp. KCTC 42545	1768242	species	5169161	1	1	0.0
Polaribacter vadi	1774273	species	3809314	3	3	0.0
Streptomyces sp. S10(2016)	1783515	species	9083372	1	1	0.0
Yangia sp. CCB-MM3	1792508	species	5522061	1	1	0.0
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	66	0	0
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	7	4	0.0
Geobacillus sp. JS12	1813182	species	3721489	1	0	0.0
Shigella sp. PAMC 28760	1813821	species	4558287	2	0	0.0
Streptococcus halotolerans	1814128	species	2182100	1	1	0.0
Colwellia sp. PAMC 20917	1816218	species	4683314	1	1	0.0
Enterobacter sp. ODB01	1827481	species	4534036	9	1	6.0934e-20
Parabacteroides sp. YL27	1834200	species	3306456	1	1	0.0
Opitutaceae bacterium IG16b	1838286	species	4199284	1	1	0.0
Sphingobium sp. RAC03	1843368	species	4369746	1	0	0.000204872
Lutibacter sp. LPB0138	1850246	species	3426122	1	1	0.0
Pseudomonas sp. A3(2016)	1853130	species	6823539	2	0	0.0
Sphingobium sp. EP60837	1855519	species	4261696	3	3	0.0
Pseudomonas sp. TCU-HL1	1856685	species	6256697	3	3	0.0
Enterobacter sp. HK169	1868135	species	4551186	4	1	0.0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	53	1	4.30006e-19
Sulfolobus sp. A20	1891280	species	2688317	1	1	0.0
Porphyrobacter sp. LM 6	1896196	species	2979257	2	2	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	81	8	0.000333094
Pectobacterium parmentieri	1905730	species	5047366	1	0	0.0
Jeongeupia sp. USM3	1906741	species	3788814	1	1	0.0
